data_transacao,id_cliente,id_parceiro,qde_pontos,tipo_transacao
2026-03-01,245,41,279,pontuação
2026-02-03,640,41,1340,pontuação
2026-03-11,412,41,200,pontuação
2026-04-17,121,41,1058,pontuação
2026-03-21,48,41,1179,pontuação
2026-04-17,332,41,250,pontuação
2026-02-18,578,41,1446,pontuação
2026-04-25,428,41,348,pontuação
2026-04-16,439,41,693,pontuação
2026-01-25,718,41,189,pontuação
2026-02-27,272,41,337,pontuação
2026-04-01,535,41,924,pontuação
2026-04-16,634,41,1447,pontuação
2026-01-30,39,41,437,pontuação
2026-05-04,880,41,318,pontuação
2026-04-14,170,41,514,pontuação
2026-04-14,787,41,231,pontuação
2026-02-25,28,41,1290,pontuação
2026-04-05,599,41,104,pontuação
2026-03-30,351,41,671,pontuação
2026-03-19,513,41,641,pontuação
2026-01-20,869,41,23,pontuação
2026-01-03,422,41,871,pontuação
2026-02-11,237,41,653,pontuação
2026-04-18,70,41,1176,pontuação
2026-04-09,477,41,424,pontuação
2026-03-11,187,41,32,pontuação
2026-04-18,269,41,72,pontuação
2026-04-23,698,41,1184,pontuação
2026-03-17,513,41,1208,pontuação
2026-04-13,629,41,1115,pontuação
2026-01-14,20,41,1037,pontuação
2026-04-01,892,41,813,pontuação
2026-03-21,502,41,649,pontuação
2026-02-02,963,41,1101,pontuação
2026-02-06,638,41,388,pontuação
2026-03-10,446,41,461,pontuação
2026-01-30,587,41,794,pontuação
2026-04-23,446,41,162,pontuação
2026-04-20,831,41,573,pontuação
2026-01-31,196,41,953,pontuação
2026-04-24,738,41,398,pontuação
2026-01-24,744,41,603,pontuação
2026-02-23,121,41,1260,pontuação
2026-03-31,305,41,968,pontuação
2026-01-29,667,41,1418,pontuação
2026-04-26,714,41,856,pontuação
2026-01-12,458,41,1472,pontuação
2026-01-02,791,41,965,pontuação
2026-01-21,340,41,941,pontuação
2026-04-23,376,41,1168,pontuação
2026-03-27,390,41,801,pontuação
2026-02-10,748,41,595,pontuação
2026-03-29,706,41,1316,pontuação
2026-02-28,415,41,691,pontuação
2026-03-02,649,41,142,pontuação
2026-04-08,383,41,295,pontuação
2026-02-07,211,41,8,pontuação
2026-04-03,583,41,918,pontuação
2026-02-04,444,41,1404,pontuação
2026-01-15,535,41,475,pontuação
2026-03-30,715,41,845,pontuação
2026-04-08,738,41,1421,pontuação
2026-04-25,719,41,752,pontuação
2026-03-15,851,41,857,pontuação
2026-03-26,676,41,238,pontuação
2026-02-10,47,41,608,pontuação
2026-01-31,372,41,148,pontuação
2026-04-24,142,41,735,pontuação
2026-02-02,859,41,1375,pontuação
2026-04-18,138,41,645,pontuação
2026-01-28,737,41,1303,pontuação
2026-04-05,741,41,46,pontuação
2026-04-05,348,41,3,pontuação
2026-01-25,538,41,944,pontuação
2026-01-18,641,41,74,pontuação
2026-04-06,886,41,1295,pontuação
2026-01-07,363,41,1025,pontuação
2026-03-22,801,41,1017,pontuação
2026-01-05,7,41,1390,pontuação
2026-02-18,230,41,1483,pontuação
2026-02-14,232,41,527,pontuação
2026-04-09,140,41,1195,pontuação
2026-04-08,258,41,960,pontuação
2026-02-22,604,41,1313,pontuação
2026-04-02,870,41,1113,pontuação
2026-01-21,201,41,1120,pontuação
2026-04-08,793,41,247,pontuação
2026-05-03,51,41,509,pontuação
2026-01-26,313,41,595,pontuação
2026-02-04,875,41,48,pontuação
2026-01-10,362,41,619,pontuação
2026-01-18,996,41,192,pontuação
2026-04-22,144,41,37,pontuação
2026-04-18,678,41,1393,pontuação
2026-02-05,502,41,515,pontuação
2026-01-25,97,41,780,pontuação
2026-03-02,163,41,18,pontuação
2026-01-27,275,41,55,pontuação
2026-04-23,104,41,602,pontuação
2026-03-28,2,41,454,pontuação
2026-01-20,269,41,1211,pontuação
2026-03-03,204,41,403,pontuação
2026-04-04,770,41,573,pontuação
2026-01-03,721,41,227,pontuação
2026-02-17,328,41,399,pontuação
2026-04-23,694,41,895,pontuação
2026-02-15,878,41,70,pontuação
2026-02-07,821,41,1191,pontuação
2026-01-02,735,41,527,pontuação
2026-02-06,763,41,610,pontuação
2026-01-01,172,41,614,pontuação
2026-04-10,943,41,501,pontuação
2026-04-24,518,41,1134,pontuação
2026-04-11,434,41,26,pontuação
2026-01-12,246,41,978,pontuação
2026-04-01,440,41,1127,pontuação
2026-02-08,48,41,202,pontuação
2026-02-09,32,41,1160,pontuação
2026-01-30,512,41,59,pontuação
2026-04-21,72,41,1393,pontuação
2026-03-19,874,41,916,pontuação
2026-03-21,957,41,211,pontuação
2026-02-09,132,41,76,pontuação
2026-04-01,775,41,740,pontuação
2026-03-06,774,41,245,pontuação
2026-01-23,277,41,597,pontuação
2026-04-03,879,41,251,pontuação
2026-04-26,472,41,611,pontuação
2026-04-11,815,41,440,pontuação
2026-04-15,755,41,1252,pontuação
2026-04-20,125,41,631,pontuação
2026-03-25,810,41,756,pontuação
2026-01-28,148,41,155,pontuação
2026-03-08,641,41,1299,pontuação
2026-01-31,961,41,1259,pontuação
2026-04-24,459,41,160,pontuação
2026-02-11,260,41,836,pontuação
2026-03-03,672,41,146,pontuação
2026-03-01,965,41,613,pontuação
2026-05-03,319,41,693,pontuação
2026-02-14,652,41,319,pontuação
2026-01-08,257,41,256,pontuação
2026-05-01,290,41,1494,pontuação
2026-03-20,575,41,1440,pontuação
2026-02-16,222,41,253,pontuação
2026-01-13,723,41,262,pontuação
2026-04-01,544,41,3,pontuação
2026-04-01,54,41,23,pontuação
2026-02-01,194,41,483,pontuação
2026-04-13,858,41,758,pontuação
2026-02-16,400,41,204,pontuação
2026-01-20,720,41,80,pontuação
2026-03-02,52,41,399,pontuação
2026-03-16,719,41,500,pontuação
2026-04-16,16,41,1228,pontuação
2026-03-07,511,41,379,pontuação
2026-03-02,803,41,525,pontuação
2026-01-27,802,41,363,pontuação
2026-02-14,89,41,316,pontuação
2026-02-17,884,41,851,pontuação
2026-04-18,860,41,691,pontuação
2026-03-04,250,41,276,pontuação
2026-01-15,834,41,1102,pontuação
2026-03-06,625,41,128,pontuação
2026-01-05,961,41,122,pontuação
2026-04-13,708,41,953,pontuação
2026-02-08,252,41,434,pontuação
2026-04-21,463,41,1439,pontuação
2026-04-07,865,41,71,pontuação
2026-02-07,816,41,1053,pontuação
2026-02-20,801,41,62,pontuação
2026-01-30,18,41,1487,pontuação
2026-02-09,981,41,319,pontuação
2026-01-12,98,41,9,pontuação
2026-01-20,988,41,1207,pontuação
2026-03-09,409,41,672,pontuação
2026-02-24,715,41,1406,pontuação
2026-01-29,165,41,500,pontuação
2026-02-04,468,41,810,pontuação
2026-02-20,664,41,1247,pontuação
2026-01-03,80,41,1335,pontuação
2026-02-28,758,41,653,pontuação
2026-03-20,933,41,633,pontuação
2026-03-25,680,41,224,pontuação
2026-04-19,24,41,268,pontuação
2026-01-19,138,41,1258,pontuação
2026-03-26,465,41,397,pontuação
2026-01-23,75,41,1037,pontuação
2026-04-25,19,41,351,pontuação
2026-02-12,707,41,344,pontuação
2026-01-03,41,41,1259,pontuação
2026-03-28,757,41,645,pontuação
2026-02-28,665,41,254,pontuação
2026-01-22,576,41,1147,pontuação
2026-01-11,583,41,1116,pontuação
2026-02-05,381,41,1443,pontuação
2026-04-30,484,41,887,pontuação
2026-01-27,980,41,1024,pontuação
2026-02-19,250,41,96,pontuação
2026-03-08,192,41,486,pontuação
2026-02-10,580,41,1409,pontuação
2026-02-02,72,41,1032,pontuação
2026-03-21,711,41,1490,pontuação
2026-01-04,910,41,167,pontuação
2026-02-21,582,41,738,pontuação
2026-04-01,628,41,1357,pontuação
2026-05-03,757,41,1459,pontuação
2026-02-02,435,41,131,pontuação
2026-03-19,119,41,150,pontuação
2026-04-25,646,41,944,pontuação
2026-03-24,935,41,981,pontuação
2026-02-05,139,41,1279,pontuação
2026-04-15,94,41,847,pontuação
2026-02-25,631,41,1091,pontuação
2026-01-10,851,41,294,pontuação
2026-03-29,434,41,335,pontuação
2026-03-06,196,41,511,pontuação
2026-03-20,620,41,413,pontuação
2026-03-14,405,41,1429,pontuação
2026-03-31,119,41,1008,pontuação
2026-01-16,408,41,1329,pontuação
2026-03-27,627,41,1457,pontuação
2026-04-25,511,41,959,pontuação
2026-05-05,731,41,840,pontuação
2026-02-14,766,41,855,pontuação
2026-04-22,255,41,1371,pontuação
2026-01-18,780,41,627,pontuação
2026-01-02,751,41,1377,pontuação
2026-04-22,235,41,760,pontuação
2026-03-26,659,41,870,pontuação
2026-01-24,230,41,276,pontuação
2026-02-22,63,41,326,pontuação
2026-02-02,394,41,110,pontuação
2026-04-02,950,41,321,pontuação
2026-02-23,356,41,773,pontuação
2026-04-13,506,41,1370,pontuação
2026-01-01,538,41,221,pontuação
2026-04-17,338,41,597,pontuação
2026-01-14,766,41,555,pontuação
2026-04-08,682,41,810,pontuação
2026-02-01,946,41,455,pontuação
2026-01-24,54,41,384,pontuação
2026-01-15,181,41,964,pontuação
2026-03-26,480,41,1186,pontuação
2026-01-02,299,41,440,pontuação
2026-01-10,124,41,921,pontuação
2026-02-15,781,41,169,pontuação
2026-02-16,904,41,488,pontuação
2026-03-10,662,41,232,pontuação
2026-01-20,586,41,676,pontuação
2026-04-26,773,41,219,pontuação
2026-01-14,869,41,21,pontuação
2026-04-01,27,41,274,pontuação
2026-01-14,629,41,193,pontuação
2026-02-08,580,41,1136,pontuação
2026-01-31,616,41,1414,pontuação
2026-04-03,128,41,1272,pontuação
2026-03-05,423,41,365,pontuação
2026-01-30,237,41,436,pontuação
2026-03-29,249,41,1193,pontuação
2026-01-29,143,41,641,pontuação
2026-03-24,137,41,572,pontuação
2026-01-14,396,41,15,pontuação
2026-01-21,722,41,233,pontuação
2026-04-17,931,41,1176,pontuação
2026-03-04,746,41,1122,pontuação
2026-02-06,895,41,549,pontuação
2026-04-14,256,41,1279,pontuação
2026-01-12,653,41,370,pontuação
2026-03-24,744,41,586,pontuação
2026-04-20,932,41,850,pontuação
2026-04-02,787,41,1122,pontuação
2026-03-22,999,41,1459,pontuação
2026-04-02,811,41,1060,pontuação
2026-03-06,740,41,508,pontuação
2026-02-06,553,41,344,pontuação
2026-03-16,727,41,847,pontuação
2026-04-16,822,41,60,pontuação
2026-04-23,125,41,699,pontuação
2026-02-16,336,41,411,pontuação
2026-03-11,910,41,1368,pontuação
2026-02-03,321,41,617,pontuação
2026-04-09,303,41,1110,pontuação
2026-01-21,167,41,186,pontuação
2026-01-15,110,41,671,pontuação
2026-03-17,707,41,1303,pontuação
2026-03-04,329,41,735,pontuação
2026-01-19,584,41,779,pontuação
2026-01-19,675,41,34,pontuação
2026-03-26,980,41,748,pontuação
2026-04-10,764,41,1067,pontuação
2026-02-25,587,41,1408,pontuação
2026-01-17,484,41,938,pontuação
2026-04-01,799,41,1344,pontuação
2026-01-18,378,41,222,pontuação
2026-04-03,551,41,752,pontuação
2026-01-05,784,41,8,pontuação
2026-01-10,3,41,1116,pontuação
2026-03-30,397,41,565,pontuação
2026-02-27,220,41,9,pontuação
2026-02-18,187,41,132,pontuação
2026-03-11,504,41,360,pontuação
2026-04-23,234,41,71,pontuação
2026-01-02,824,41,147,pontuação
2026-03-13,514,41,1096,pontuação
2026-02-26,645,41,392,pontuação
2026-04-21,666,41,1470,pontuação
2026-05-02,70,41,1046,pontuação
2026-01-28,936,41,1478,pontuação
2026-03-19,680,41,838,pontuação
2026-02-07,183,41,1067,pontuação
2026-04-20,438,41,943,pontuação
2026-04-12,781,41,792,pontuação
2026-04-12,56,41,1125,pontuação
2026-02-07,563,41,678,pontuação
2026-03-15,768,41,1312,pontuação
2026-01-17,439,41,500,pontuação
2026-04-08,528,41,861,pontuação
2026-01-18,779,41,192,pontuação
2026-03-04,628,41,1461,pontuação
2026-03-09,54,41,1480,pontuação
2026-01-02,996,41,1020,pontuação
2026-04-22,25,41,505,pontuação
2026-04-20,285,41,1331,pontuação
2026-05-04,48,41,374,pontuação
2026-02-22,91,41,313,pontuação
2026-04-29,993,41,900,pontuação
2026-01-12,430,41,99,pontuação
2026-02-11,96,41,940,pontuação
2026-01-24,228,41,853,pontuação
2026-01-13,501,41,383,pontuação
2026-01-12,981,41,861,pontuação
2026-03-12,846,41,1074,pontuação
2026-02-11,795,41,141,pontuação
2026-05-03,285,41,1019,pontuação
2026-03-27,377,41,1247,pontuação
2026-05-05,555,41,96,pontuação
2026-02-08,627,41,1093,pontuação
2026-01-25,4,41,496,pontuação
2026-04-08,819,41,1470,pontuação
2026-01-28,811,41,161,pontuação
2026-01-21,708,41,718,pontuação
2026-01-09,540,41,373,pontuação
2026-04-07,767,41,1370,pontuação
2026-04-16,679,41,781,pontuação
2026-01-17,314,41,227,pontuação
2026-01-29,241,41,374,pontuação
2026-02-22,879,41,1102,pontuação
2026-04-29,955,41,1450,pontuação
2026-03-31,432,41,1203,pontuação
2026-03-31,85,41,64,pontuação
2026-03-26,256,41,1155,pontuação
2026-03-17,659,41,1203,pontuação
2026-03-17,357,41,601,pontuação
2026-03-23,632,41,1323,pontuação
2026-04-10,520,41,474,pontuação
2026-01-23,574,41,1158,pontuação
2026-02-20,820,41,675,pontuação
2026-01-17,247,41,256,pontuação
2026-04-24,755,41,1435,pontuação
2026-04-28,393,41,153,pontuação
2026-03-19,857,41,1015,pontuação
2026-01-07,326,41,977,pontuação
2026-01-04,822,41,960,pontuação
2026-04-21,19,41,1025,pontuação
2026-03-18,931,41,705,pontuação
2026-01-25,144,41,639,pontuação
2026-01-12,869,41,1055,pontuação
2026-05-03,663,41,369,pontuação
2026-02-25,442,41,648,pontuação
2026-02-20,519,41,84,pontuação
2026-02-04,147,41,1035,pontuação
2026-01-02,612,41,750,pontuação
2026-04-18,903,41,387,pontuação
2026-03-11,687,41,673,pontuação
2026-01-13,371,41,138,pontuação
2026-01-20,25,41,363,pontuação
2026-02-22,500,41,297,pontuação
2026-04-16,678,41,57,pontuação
2026-03-09,959,41,224,pontuação
2026-02-10,620,41,494,pontuação
2026-01-02,675,41,735,pontuação
2026-02-04,980,41,45,pontuação
2026-02-15,446,41,650,pontuação
2026-02-12,901,41,366,pontuação
2026-04-01,680,41,757,pontuação
2026-04-28,492,41,175,pontuação
2026-01-18,241,41,345,pontuação
2026-01-06,424,41,1038,pontuação
2026-04-11,721,41,1224,pontuação
2026-04-15,591,41,175,pontuação
2026-04-03,695,41,1010,pontuação
2026-01-24,669,41,455,pontuação
2026-01-23,474,41,60,pontuação
2026-04-11,634,41,694,pontuação
2026-04-02,138,41,253,pontuação
2026-04-26,274,41,94,pontuação
2026-03-08,236,41,136,pontuação
2026-02-12,388,41,470,pontuação
2026-02-07,131,41,1346,pontuação
2026-04-28,748,41,754,pontuação
2026-03-02,921,41,675,pontuação
2026-04-03,663,41,512,pontuação
2026-01-07,691,41,128,pontuação
2026-03-26,282,41,116,pontuação
2026-04-03,440,41,224,pontuação
2026-01-18,909,41,1400,pontuação
2026-04-04,671,41,433,pontuação
2026-02-04,967,41,541,pontuação
2026-02-23,742,41,631,pontuação
2026-01-05,660,41,897,pontuação
2026-03-19,761,41,256,pontuação
2026-05-01,537,41,1350,pontuação
2026-01-12,932,41,623,pontuação
2026-02-27,464,41,1352,pontuação
2026-03-18,842,41,141,pontuação
2026-04-28,727,41,894,pontuação
2026-04-07,456,41,1394,pontuação
2026-01-28,411,41,167,pontuação
2026-01-16,518,41,609,pontuação
2026-01-19,507,41,723,pontuação
2026-04-17,265,41,1261,pontuação
2026-03-10,425,41,82,pontuação
2026-02-10,707,41,688,pontuação
2026-01-18,718,41,943,pontuação
2026-01-02,274,41,1235,pontuação
2026-04-30,241,41,592,pontuação
2026-02-10,110,41,402,pontuação
2026-03-26,89,41,1065,pontuação
2026-03-29,169,41,1447,pontuação
2026-03-01,427,41,968,pontuação
2026-03-24,231,41,277,pontuação
2026-01-11,236,41,651,pontuação
2026-01-22,818,41,163,pontuação
2026-01-28,805,41,1149,pontuação
2026-03-09,359,41,200,pontuação
2026-04-19,992,41,1009,pontuação
2026-03-30,99,41,144,pontuação
2026-03-27,412,41,149,pontuação
2026-02-20,600,41,1147,pontuação
2026-01-05,341,41,892,pontuação
2026-02-11,980,41,898,pontuação
2026-03-17,448,41,1145,pontuação
2026-01-19,621,41,504,pontuação
2026-01-27,310,41,810,pontuação
2026-04-05,38,41,1353,pontuação
2026-04-05,747,41,482,pontuação
2026-01-11,206,41,401,pontuação
2026-04-10,390,41,1034,pontuação
2026-03-06,459,41,1230,pontuação
2026-04-07,939,41,1101,pontuação
2026-03-24,156,41,125,pontuação
2026-04-01,458,41,1187,pontuação
2026-04-05,716,41,1371,pontuação
2026-01-20,853,41,165,pontuação
2026-01-14,300,41,1348,pontuação
2026-03-03,716,41,539,pontuação
2026-01-14,778,41,466,pontuação
2026-02-24,678,41,1156,pontuação
2026-02-05,620,41,1033,pontuação
2026-04-17,846,41,1165,pontuação
2026-02-12,692,41,1083,pontuação
2026-04-21,70,41,710,pontuação
2026-04-05,551,41,500,pontuação
2026-01-13,466,41,1019,pontuação
2026-01-21,839,41,1072,pontuação
2026-02-28,702,41,637,pontuação
2026-01-07,561,41,1248,pontuação
2026-04-19,949,41,1295,pontuação
2026-01-06,957,41,1317,pontuação
2026-01-27,700,41,1355,pontuação
2026-04-08,996,41,212,pontuação
2026-01-08,873,41,1033,pontuação
2026-04-24,310,41,472,pontuação
2026-04-26,70,41,1292,pontuação
2026-04-16,10,41,1199,pontuação
2026-05-05,659,41,950,pontuação
2026-01-03,988,41,1172,pontuação
2026-01-01,445,41,1354,pontuação
2026-03-12,119,41,1337,pontuação
2026-04-23,474,41,305,pontuação
2026-03-07,396,41,1343,pontuação
2026-01-09,468,41,598,pontuação
2026-01-03,543,41,1362,pontuação
2026-03-01,67,41,1342,pontuação
2026-04-10,443,41,82,pontuação
2026-02-07,690,41,485,pontuação
2026-01-19,47,41,1150,pontuação
2026-04-05,55,41,397,pontuação
2026-01-16,802,41,123,pontuação
2026-04-04,101,41,889,pontuação
2026-02-27,423,41,872,pontuação
2026-02-17,70,41,712,pontuação
2026-04-03,896,41,293,pontuação
2026-01-19,348,41,458,pontuação
2026-03-07,109,41,1160,pontuação
2026-01-21,332,41,1262,pontuação
2026-01-18,920,41,825,pontuação
2026-04-01,219,41,450,pontuação
2026-01-09,695,41,1162,pontuação
2026-01-03,444,41,69,pontuação
2026-01-19,314,41,761,pontuação
2026-04-18,210,41,1324,pontuação
2026-01-04,233,41,1307,pontuação
2026-03-13,640,41,975,pontuação
2026-04-22,570,41,1131,pontuação
2026-04-04,852,41,592,pontuação
2026-01-30,322,41,1065,pontuação
2026-05-05,285,41,706,pontuação
2026-01-18,184,41,893,pontuação
2026-01-19,17,41,816,pontuação
2026-04-01,929,41,921,pontuação
2026-02-19,159,41,307,pontuação
2026-04-28,815,41,91,pontuação
2026-02-25,584,41,94,pontuação
2026-04-09,763,41,188,pontuação
2026-03-05,952,41,589,pontuação
2026-04-04,478,41,1392,pontuação
2026-04-25,713,41,453,pontuação
2026-01-16,846,41,191,pontuação
2026-03-18,427,41,687,pontuação
2026-02-12,670,41,662,pontuação
2026-02-23,454,41,1272,pontuação
2026-02-05,565,41,753,pontuação
2026-02-05,916,41,127,pontuação
2026-04-30,868,41,379,pontuação
2026-03-12,575,41,116,pontuação
2026-03-19,134,41,759,pontuação
2026-01-12,180,41,975,pontuação
2026-01-20,757,41,164,pontuação
2026-01-19,311,41,1326,pontuação
2026-04-09,869,41,1453,pontuação
2026-02-03,154,41,1145,pontuação
2026-03-10,886,41,1310,pontuação
2026-01-07,187,41,662,pontuação
2026-02-25,110,41,1449,pontuação
2026-02-15,781,41,341,pontuação
2026-03-31,188,41,1135,pontuação
2026-02-09,207,41,1466,pontuação
2026-03-09,921,41,1265,pontuação
2026-01-09,983,41,1335,pontuação
2026-04-28,932,41,91,pontuação
2026-01-28,462,41,33,pontuação
2026-01-17,953,41,495,pontuação
2026-02-21,745,41,1414,pontuação
2026-02-16,251,41,406,pontuação
2026-01-01,662,41,707,pontuação
2026-05-04,950,41,32,pontuação
2026-03-18,487,41,245,pontuação
2026-02-26,326,41,181,pontuação
2026-01-07,169,41,189,pontuação
2026-03-30,433,41,1022,pontuação
2026-03-12,154,41,758,pontuação
2026-05-05,682,41,136,pontuação
2026-04-07,878,41,107,pontuação
2026-02-01,49,41,998,pontuação
2026-03-26,911,41,334,pontuação
2026-04-02,818,41,1325,pontuação
2026-04-03,668,41,552,pontuação
2026-01-11,893,41,395,pontuação
2026-04-16,958,41,577,pontuação
2026-01-28,579,41,883,pontuação
2026-02-12,237,41,77,pontuação
2026-04-27,894,41,1351,pontuação
2026-01-13,694,41,416,pontuação
2026-01-18,235,41,955,pontuação
2026-05-02,818,41,557,pontuação
2026-02-25,992,41,1448,pontuação
2026-01-19,450,41,963,pontuação
2026-02-08,264,41,181,pontuação
2026-04-01,670,41,775,pontuação
2026-04-01,431,41,719,pontuação
2026-04-23,10,41,245,pontuação
2026-02-15,188,41,1155,pontuação
2026-03-22,259,41,1248,pontuação
2026-03-06,928,41,1445,pontuação
2026-01-19,422,41,1341,pontuação
2026-01-24,638,41,971,pontuação
2026-04-11,717,41,986,pontuação
2026-03-07,894,41,923,pontuação
2026-03-31,980,41,838,pontuação
2026-04-01,28,41,984,pontuação
2026-04-26,529,41,745,pontuação
2026-01-13,148,41,547,pontuação
2026-04-18,774,41,1172,pontuação
2026-04-10,828,41,92,pontuação
2026-04-12,373,41,231,pontuação
2026-03-27,760,41,676,pontuação
2026-01-10,943,41,527,pontuação
2026-03-26,450,41,790,pontuação
2026-03-05,715,41,1292,pontuação
2026-01-29,767,41,1384,pontuação
2026-01-26,602,41,815,pontuação
2026-01-17,183,41,937,pontuação
2026-01-19,41,41,269,pontuação
2026-04-05,505,41,1287,pontuação
2026-03-15,421,41,591,pontuação
2026-03-25,453,41,566,pontuação
2026-01-29,608,41,954,pontuação
2026-04-03,196,41,247,pontuação
2026-05-03,27,41,858,pontuação
2026-02-12,919,41,229,pontuação
2026-03-03,185,41,978,pontuação
2026-04-26,287,41,803,pontuação
2026-05-04,692,41,201,pontuação
2026-02-09,558,41,235,pontuação
2026-03-27,559,41,417,pontuação
2026-02-05,709,41,761,pontuação
2026-01-27,289,41,83,pontuação
2026-04-23,955,41,1261,pontuação
2026-01-29,502,41,1030,pontuação
2026-04-16,900,41,903,pontuação
2026-03-23,99,41,1287,pontuação
2026-02-26,463,41,1153,pontuação
2026-02-06,491,41,217,pontuação
2026-04-21,944,41,299,pontuação
2026-03-18,873,41,111,pontuação
2026-03-30,754,41,1328,pontuação
2026-03-08,711,41,604,pontuação
2026-03-23,627,41,235,pontuação
2026-05-03,497,41,814,pontuação
2026-03-31,580,41,988,pontuação
2026-01-04,792,41,101,pontuação
2026-04-03,573,41,247,pontuação
2026-04-04,690,41,1136,pontuação
2026-03-14,209,41,428,pontuação
2026-03-26,273,41,782,pontuação
2026-02-17,849,41,739,pontuação
2026-04-12,482,41,813,pontuação
2026-03-06,101,41,1485,pontuação
2026-04-14,15,41,595,pontuação
2026-04-12,627,41,129,pontuação
2026-01-16,573,41,570,pontuação
2026-03-13,880,41,702,pontuação
2026-02-25,641,41,652,pontuação
2026-01-01,521,41,1413,pontuação
2026-04-08,296,41,909,pontuação
2026-03-24,539,41,1045,pontuação
2026-01-30,628,41,1223,pontuação
2026-02-04,219,41,463,pontuação
2026-01-25,625,41,733,pontuação
2026-04-29,134,41,967,pontuação
2026-03-27,857,41,986,pontuação
2026-04-19,890,41,817,pontuação
2026-01-16,546,41,1454,pontuação
2026-05-04,915,41,1386,pontuação
2026-04-27,240,41,721,pontuação
2026-01-12,651,41,584,pontuação
2026-01-25,169,41,662,pontuação
2026-04-29,980,41,40,pontuação
2026-02-13,595,41,1273,pontuação
2026-02-04,50,41,7,pontuação
2026-03-20,147,41,737,pontuação
2026-04-06,15,41,934,pontuação
2026-01-24,30,41,426,pontuação
2026-01-16,141,41,578,pontuação
2026-01-06,335,41,1450,pontuação
2026-03-04,668,41,461,pontuação
2026-03-15,962,41,1246,pontuação
2026-02-08,215,41,958,pontuação
2026-02-24,120,41,140,pontuação
2026-03-23,387,41,490,pontuação
2026-02-11,325,41,433,pontuação
2026-03-14,668,41,306,pontuação
2026-05-03,544,41,898,pontuação
2026-03-06,324,41,71,pontuação
2026-04-07,656,41,400,pontuação
2026-02-21,813,41,416,pontuação
2026-01-11,140,41,1470,pontuação
2026-03-14,24,41,557,pontuação
2026-04-15,542,41,959,pontuação
2026-04-11,652,41,907,pontuação
2026-03-07,411,41,170,pontuação
2026-03-22,209,41,1294,pontuação
2026-03-02,305,41,1414,pontuação
2026-01-19,763,41,476,pontuação
2026-05-04,989,41,563,pontuação
2026-04-03,880,41,129,pontuação
2026-03-11,947,41,750,pontuação
2026-03-09,488,41,1007,pontuação
2026-04-22,841,41,483,pontuação
2026-02-09,363,41,833,pontuação
2026-04-15,69,41,1214,pontuação
2026-01-18,559,41,595,pontuação
2026-01-12,297,41,1163,pontuação
2026-03-23,668,41,1070,pontuação
2026-01-27,932,41,1223,pontuação
2026-02-04,141,41,1287,pontuação
2026-01-17,328,41,1250,pontuação
2026-03-18,720,41,880,pontuação
2026-03-23,840,41,341,pontuação
2026-01-31,14,41,574,pontuação
2026-03-14,221,41,1414,pontuação
2026-04-25,608,41,143,pontuação
2026-02-10,782,41,1433,pontuação
2026-02-16,316,41,1375,pontuação
2026-02-26,742,41,987,pontuação
2026-02-15,969,41,799,pontuação
2026-02-21,618,41,124,pontuação
2026-02-10,778,41,963,pontuação
2026-04-09,959,41,210,pontuação
2026-01-15,44,41,560,pontuação
2026-04-22,124,41,793,pontuação
2026-04-18,921,41,460,pontuação
2026-03-06,100,41,1129,pontuação
2026-02-16,725,41,627,pontuação
2026-01-05,906,41,1039,pontuação
2026-02-04,1000,41,1195,pontuação
2026-03-26,236,41,504,pontuação
2026-01-12,123,41,363,pontuação
2026-04-09,526,41,1401,pontuação
2026-02-16,827,41,1369,pontuação
2026-04-12,117,41,1326,pontuação
2026-03-25,815,41,112,pontuação
2026-03-28,183,41,1043,pontuação
2026-01-09,743,41,627,pontuação
2026-03-11,165,41,556,pontuação
2026-02-12,936,41,766,pontuação
2026-03-13,942,41,653,pontuação
2026-02-25,153,41,218,pontuação
2026-01-26,538,41,620,pontuação
2026-02-09,706,41,1376,pontuação
2026-03-04,815,41,491,pontuação
2026-01-13,12,41,566,pontuação
2026-05-01,119,41,494,pontuação
2026-03-03,826,41,7,pontuação
2026-01-10,973,41,1229,pontuação
2026-01-15,571,41,1157,pontuação
2026-02-16,528,41,1304,pontuação
2026-01-14,410,41,1174,pontuação
2026-03-22,966,41,1177,pontuação
2026-05-02,517,41,1192,pontuação
2026-04-07,516,41,894,pontuação
2026-01-01,766,41,96,pontuação
2026-01-24,142,41,1400,pontuação
2026-03-26,358,41,63,pontuação
2026-04-01,635,41,638,pontuação
2026-01-07,388,41,1083,pontuação
2026-01-27,350,41,869,pontuação
2026-03-13,523,41,1206,pontuação
2026-05-04,661,41,509,pontuação
2026-03-01,991,41,255,pontuação
2026-03-11,641,41,986,pontuação
2026-04-25,206,41,1438,pontuação
2026-05-05,104,41,960,pontuação
2026-04-02,266,41,1348,pontuação
2026-05-02,901,41,108,pontuação
2026-01-14,411,41,889,pontuação
2026-04-19,28,41,622,pontuação
2026-02-10,318,41,690,pontuação
2026-01-10,260,41,159,pontuação
2026-02-07,1000,41,1135,pontuação
2026-03-14,552,41,112,pontuação
2026-04-07,422,41,1471,pontuação
2026-03-28,698,41,911,pontuação
2026-02-11,811,41,618,pontuação
2026-01-27,647,41,1371,pontuação
2026-03-24,812,41,236,pontuação
2026-03-07,452,41,175,pontuação
2026-04-13,72,41,1406,pontuação
2026-02-13,276,41,985,pontuação
